condition_id,user_id,trial,model_response,model_error,reset,b_L,b_R,b_U,b_D
B0,677,28,0,False,False,0.0,0.0,0.0,0.0
B0,677,29,2,False,False,0.0,0.0,0.0,0.0
B0,677,30,0,False,False,0.0,0.0,0.0,0.0
B0,677,31,1,False,False,0.0,0.0,0.0,0.0
B0,677,32,1,False,False,0.0,0.0,0.0,0.0
B0,677,33,2,False,False,0.0,0.0,0.0,0.0
B0,677,34,3,True,False,0.0,0.0,0.0,0.0
B0,677,35,3,True,False,0.0,0.0,0.0,0.0
B0,677,37,1,False,True,0.0,0.0,0.0,0.0
B0,677,38,1,False,False,0.0,0.0,0.0,0.0
B0,677,39,0,False,False,0.0,0.0,0.0,0.0
B0,677,40,2,False,False,0.0,0.0,0.0,0.0
B0,677,41,2,False,False,0.0,0.0,0.0,0.0
B0,677,42,0,False,False,0.0,0.0,0.0,0.0
B0,677,43,0,False,False,0.0,0.0,0.0,0.0
B0,677,44,3,False,False,0.0,0.0,0.0,0.0
B0,677,45,1,False,False,0.0,0.0,0.0,0.0
B0,677,46,3,True,False,0.0,0.0,0.0,0.0
B0,677,47,1,False,False,0.0,0.0,0.0,0.0
B0,677,48,3,False,False,0.0,0.0,0.0,0.0
B0,677,49,1,False,False,0.0,0.0,0.0,0.0
B0,677,50,1,False,False,0.0,0.0,0.0,0.0
B0,677,51,0,False,False,0.0,0.0,0.0,0.0
B0,677,52,1,False,False,0.0,0.0,0.0,0.0
B0,677,53,3,False,False,0.0,0.0,0.0,0.0
B0,677,54,3,False,False,0.0,0.0,0.0,0.0
B0,677,55,3,False,False,0.0,0.0,0.0,0.0
B0,677,56,2,False,False,0.0,0.0,0.0,0.0
B0,677,57,1,False,False,0.0,0.0,0.0,0.0
B0,677,58,0,False,False,0.0,0.0,0.0,0.0
B0,677,59,1,False,False,0.0,0.0,0.0,0.0
B0,677,60,2,False,False,0.0,0.0,0.0,0.0
B0,1744,1,1,False,True,0.0,0.0,0.0,0.0
B0,1744,2,2,False,False,0.0,0.0,0.0,0.0
B0,1744,3,0,False,False,0.0,0.0,0.0,0.0
B0,1744,4,3,False,False,0.0,0.0,0.0,0.0
B0,1744,5,1,False,False,0.0,0.0,0.0,0.0
B0,1744,6,2,False,False,0.0,0.0,0.0,0.0
B0,1744,7,0,False,False,0.0,0.0,0.0,0.0
B0,1744,8,1,False,False,0.0,0.0,0.0,0.0
B0,1744,9,1,False,False,0.0,0.0,0.0,0.0
B0,1744,10,1,False,False,0.0,0.0,0.0,0.0
B0,1744,11,2,False,False,0.0,0.0,0.0,0.0
B0,1744,12,3,False,False,0.0,0.0,0.0,0.0
B0,1744,13,2,False,False,0.0,0.0,0.0,0.0
B0,1744,14,2,False,False,0.0,0.0,0.0,0.0
B0,1744,15,0,False,False,0.0,0.0,0.0,0.0
B0,1744,16,1,False,False,0.0,0.0,0.0,0.0
B0,1744,17,2,False,False,0.0,0.0,0.0,0.0
B0,1744,18,1,False,False,0.0,0.0,0.0,0.0
B0,1744,19,3,False,False,0.0,0.0,0.0,0.0
B0,1744,20,2,False,False,0.0,0.0,0.0,0.0
B0,1744,21,3,False,False,0.0,0.0,0.0,0.0
B0,1744,22,0,False,False,0.0,0.0,0.0,0.0
B0,1744,23,3,False,False,0.0,0.0,0.0,0.0
B0,1744,24,1,False,False,0.0,0.0,0.0,0.0
B0,1744,25,1,True,False,0.0,0.0,0.0,0.0
B0,1744,26,3,False,False,0.0,0.0,0.0,0.0
B0,1744,27,1,False,False,0.0,0.0,0.0,0.0
B0,1744,28,3,False,False,0.0,0.0,0.0,0.0
B0,1744,29,0,False,False,0.0,0.0,0.0,0.0
B0,1744,30,2,False,False,0.0,0.0,0.0,0.0
B0,1744,31,2,False,False,0.0,0.0,0.0,0.0
B0,1744,32,1,False,False,0.0,0.0,0.0,0.0
B0,1744,33,3,False,False,0.0,0.0,0.0,0.0
B0,1744,34,3,False,False,0.0,0.0,0.0,0.0
B0,1744,35,3,False,False,0.0,0.0,0.0,0.0
B0,1744,36,3,False,False,0.0,0.0,0.0,0.0
B0,1744,37,1,False,False,0.0,0.0,0.0,0.0
B0,1744,38,2,False,False,0.0,0.0,0.0,0.0
B0,1744,39,1,False,False,0.0,0.0,0.0,0.0
B0,1744,40,3,False,False,0.0,0.0,0.0,0.0
B0,1744,41,1,False,False,0.0,0.0,0.0,0.0
B0,1744,42,3,False,False,0.0,0.0,0.0,0.0
B0,1744,43,0,False,False,0.0,0.0,0.0,0.0
B0,1744,44,2,False,False,0.0,0.0,0.0,0.0
B0,1744,45,0,False,False,0.0,0.0,0.0,0.0
B0,1744,46,0,False,False,0.0,0.0,0.0,0.0
B0,1744,47,3,False,False,0.0,0.0,0.0,0.0
B0,1744,48,3,False,False,0.0,0.0,0.0,0.0
B0,1744,49,0,False,False,0.0,0.0,0.0,0.0
B0,1744,50,0,False,False,0.0,0.0,0.0,0.0
B0,1744,51,0,False,False,0.0,0.0,0.0,0.0
B0,1744,52,1,False,False,0.0,0.0,0.0,0.0
B0,1744,53,0,False,False,0.0,0.0,0.0,0.0
B0,1744,54,0,False,False,0.0,0.0,0.0,0.0
B0,1744,55,0,False,False,0.0,0.0,0.0,0.0
B0,1744,56,1,False,False,0.0,0.0,0.0,0.0
B0,1744,57,3,False,False,0.0,0.0,0.0,0.0
B0,1744,1,3,False,True,0.0,0.0,0.0,0.0
B0,1744,2,2,False,False,0.0,0.0,0.0,0.0
B0,1744,3,1,False,False,0.0,0.0,0.0,0.0
B0,1744,4,2,False,False,0.0,0.0,0.0,0.0
B0,1744,5,3,False,False,0.0,0.0,0.0,0.0
B0,1744,6,2,False,False,0.0,0.0,0.0,0.0
B0,1744,7,1,True,False,0.0,0.0,0.0,0.0
B0,1744,8,1,False,False,0.0,0.0,0.0,0.0
B0,1744,9,1,False,False,0.0,0.0,0.0,0.0
B0,1744,10,2,False,False,0.0,0.0,0.0,0.0
B0,1744,11,3,False,False,0.0,0.0,0.0,0.0
B0,1744,12,1,False,False,0.0,0.0,0.0,0.0
B0,1744,13,1,True,False,0.0,0.0,0.0,0.0
B0,1744,14,1,False,False,0.0,0.0,0.0,0.0
B0,1744,16,2,False,True,0.0,0.0,0.0,0.0
B0,1744,17,3,False,False,0.0,0.0,0.0,0.0
B0,1744,18,3,False,False,0.0,0.0,0.0,0.0
B0,1744,19,1,False,False,0.0,0.0,0.0,0.0
B0,1744,20,1,False,False,0.0,0.0,0.0,0.0
B0,1744,21,0,False,False,0.0,0.0,0.0,0.0
B0,1744,22,3,False,False,0.0,0.0,0.0,0.0
B0,1744,23,2,False,False,0.0,0.0,0.0,0.0
B0,1744,24,3,False,False,0.0,0.0,0.0,0.0
B0,1744,25,1,False,False,0.0,0.0,0.0,0.0
B0,1744,26,0,False,False,0.0,0.0,0.0,0.0
B0,1744,27,3,False,False,0.0,0.0,0.0,0.0
B0,1744,28,0,False,False,0.0,0.0,0.0,0.0
B0,1744,29,1,False,False,0.0,0.0,0.0,0.0
B0,1744,30,2,False,False,0.0,0.0,0.0,0.0
B0,1744,31,0,False,False,0.0,0.0,0.0,0.0
B0,1744,32,3,False,False,0.0,0.0,0.0,0.0
B0,1744,33,0,False,False,0.0,0.0,0.0,0.0
B0,1744,34,0,False,False,0.0,0.0,0.0,0.0
B0,1744,35,3,False,False,0.0,0.0,0.0,0.0
B0,1744,36,3,True,False,0.0,0.0,0.0,0.0
B0,1744,37,3,False,False,0.0,0.0,0.0,0.0
B0,1744,38,1,False,False,0.0,0.0,0.0,0.0
B0,1744,39,0,False,False,0.0,0.0,0.0,0.0
B0,1744,40,1,False,False,0.0,0.0,0.0,0.0
B0,1744,41,3,True,False,0.0,0.0,0.0,0.0
B0,1744,42,2,False,False,0.0,0.0,0.0,0.0
B0,1744,43,3,False,False,0.0,0.0,0.0,0.0
B0,1744,44,0,False,False,0.0,0.0,0.0,0.0
B0,1744,45,3,False,False,0.0,0.0,0.0,0.0
B0,1744,46,3,False,False,0.0,0.0,0.0,0.0
B0,1744,47,2,False,False,0.0,0.0,0.0,0.0
B0,1744,48,2,False,False,0.0,0.0,0.0,0.0
B0,1744,49,3,False,False,0.0,0.0,0.0,0.0
B0,1744,50,0,False,False,0.0,0.0,0.0,0.0
B0,1744,51,3,False,False,0.0,0.0,0.0,0.0
B0,1744,52,3,False,False,0.0,0.0,0.0,0.0
B0,1744,53,3,False,False,0.0,0.0,0.0,0.0
B0,1744,54,3,False,False,0.0,0.0,0.0,0.0
B0,1744,55,2,False,False,0.0,0.0,0.0,0.0
B0,1744,1,0,False,True,0.0,0.0,0.0,0.0
B0,1744,2,1,False,False,0.0,0.0,0.0,0.0
B0,1744,3,0,False,False,0.0,0.0,0.0,0.0
B0,1744,4,1,False,False,0.0,0.0,0.0,0.0
B0,1744,5,3,False,False,0.0,0.0,0.0,0.0
B0,1744,6,2,False,False,0.0,0.0,0.0,0.0
B0,1744,7,0,False,False,0.0,0.0,0.0,0.0
B0,1744,8,1,False,False,0.0,0.0,0.0,0.0
B0,1744,9,1,False,False,0.0,0.0,0.0,0.0
B0,1744,10,3,False,False,0.0,0.0,0.0,0.0
B0,1744,11,2,False,False,0.0,0.0,0.0,0.0
B0,1744,12,0,False,False,0.0,0.0,0.0,0.0
B0,1744,13,0,False,False,0.0,0.0,0.0,0.0
B0,1744,14,0,False,False,0.0,0.0,0.0,0.0
B0,1744,15,3,False,False,0.0,0.0,0.0,0.0
B0,1744,16,2,False,False,0.0,0.0,0.0,0.0
B0,1744,17,1,False,False,0.0,0.0,0.0,0.0
B0,1744,18,2,False,False,0.0,0.0,0.0,0.0
B0,1744,19,3,False,False,0.0,0.0,0.0,0.0
B0,1744,20,1,False,False,0.0,0.0,0.0,0.0
B0,1744,21,0,False,False,0.0,0.0,0.0,0.0
B0,1744,22,3,False,False,0.0,0.0,0.0,0.0
B0,1744,23,0,False,False,0.0,0.0,0.0,0.0
B0,1744,24,2,False,False,0.0,0.0,0.0,0.0
B0,1744,25,0,False,False,0.0,0.0,0.0,0.0
B0,1744,26,3,False,False,0.0,0.0,0.0,0.0
B0,1744,27,0,False,False,0.0,0.0,0.0,0.0
B0,1744,28,2,False,False,0.0,0.0,0.0,0.0
B0,1744,29,3,False,False,0.0,0.0,0.0,0.0
B0,1744,30,1,False,False,0.0,0.0,0.0,0.0
B0,1744,31,1,False,False,0.0,0.0,0.0,0.0
B0,1744,32,2,False,False,0.0,0.0,0.0,0.0
B0,1744,33,3,False,False,0.0,0.0,0.0,0.0
B0,1744,34,1,False,False,0.0,0.0,0.0,0.0
B0,1744,35,3,False,False,0.0,0.0,0.0,0.0
B0,1744,36,3,False,False,0.0,0.0,0.0,0.0
B0,1744,37,1,False,False,0.0,0.0,0.0,0.0
B0,1744,38,1,False,False,0.0,0.0,0.0,0.0
B0,1744,39,1,False,False,0.0,0.0,0.0,0.0
B0,1744,40,3,False,False,0.0,0.0,0.0,0.0
B0,1744,41,3,True,False,0.0,0.0,0.0,0.0
B0,1744,42,2,False,False,0.0,0.0,0.0,0.0
B0,1744,43,1,False,False,0.0,0.0,0.0,0.0
B0,1744,44,0,False,False,0.0,0.0,0.0,0.0
B0,1744,45,0,False,False,0.0,0.0,0.0,0.0
B0,1744,46,0,False,False,0.0,0.0,0.0,0.0
B0,1744,47,0,False,False,0.0,0.0,0.0,0.0
B0,1744,48,3,False,False,0.0,0.0,0.0,0.0
B0,1744,49,1,False,False,0.0,0.0,0.0,0.0
B0,1744,50,1,False,False,0.0,0.0,0.0,0.0
B0,1744,51,0,False,False,0.0,0.0,0.0,0.0
B0,1744,52,0,False,False,0.0,0.0,0.0,0.0
B0,1744,53,3,False,False,0.0,0.0,0.0,0.0
B0,1744,54,0,False,False,0.0,0.0,0.0,0.0
B0,1744,55,1,False,False,0.0,0.0,0.0,0.0
B0,1744,56,2,False,False,0.0,0.0,0.0,0.0
B0,1744,1,2,False,True,0.0,0.0,0.0,0.0
B0,1744,2,1,False,False,0.0,0.0,0.0,0.0
B0,1744,3,1,False,False,0.0,0.0,0.0,0.0
B0,1744,4,2,False,False,0.0,0.0,0.0,0.0
B0,1744,5,1,False,False,0.0,0.0,0.0,0.0
B0,1744,6,0,False,False,0.0,0.0,0.0,0.0
B0,1744,7,0,False,False,0.0,0.0,0.0,0.0
B0,1744,8,3,False,False,0.0,0.0,0.0,0.0
B0,1744,9,1,False,False,0.0,0.0,0.0,0.0
B0,1744,10,3,False,False,0.0,0.0,0.0,0.0
B0,1744,11,3,False,False,0.0,0.0,0.0,0.0
B0,1744,12,1,False,False,0.0,0.0,0.0,0.0
B0,1744,13,1,False,False,0.0,0.0,0.0,0.0
B0,1744,14,0,False,False,0.0,0.0,0.0,0.0
B0,1744,15,0,False,False,0.0,0.0,0.0,0.0
B0,1744,16,1,False,False,0.0,0.0,0.0,0.0
B0,1744,17,3,False,False,0.0,0.0,0.0,0.0
B0,1744,18,0,False,False,0.0,0.0,0.0,0.0
B0,1744,19,0,False,False,0.0,0.0,0.0,0.0
B0,1744,20,0,False,False,0.0,0.0,0.0,0.0
B0,1744,21,1,False,False,0.0,0.0,0.0,0.0
B0,1744,22,3,False,False,0.0,0.0,0.0,0.0
B0,1744,23,2,False,False,0.0,0.0,0.0,0.0
B0,1744,24,2,False,False,0.0,0.0,0.0,0.0
B0,1744,25,0,False,False,0.0,0.0,0.0,0.0
B0,1744,26,0,False,False,0.0,0.0,0.0,0.0
B0,1744,27,0,False,False,0.0,0.0,0.0,0.0
B0,1744,28,1,False,False,0.0,0.0,0.0,0.0
B0,1744,29,0,False,False,0.0,0.0,0.0,0.0
B0,1744,30,0,False,False,0.0,0.0,0.0,0.0
B0,1744,31,3,False,False,0.0,0.0,0.0,0.0
B0,1744,32,0,False,False,0.0,0.0,0.0,0.0
B0,1744,33,2,False,False,0.0,0.0,0.0,0.0
B0,1744,34,1,False,False,0.0,0.0,0.0,0.0
B0,1744,35,2,False,False,0.0,0.0,0.0,0.0
B0,1744,36,1,False,False,0.0,0.0,0.0,0.0
B0,1744,37,0,False,False,0.0,0.0,0.0,0.0
B0,1744,38,1,False,False,0.0,0.0,0.0,0.0
B0,1744,39,3,True,False,0.0,0.0,0.0,0.0
B0,1744,40,1,False,False,0.0,0.0,0.0,0.0
B0,1744,41,3,False,False,0.0,0.0,0.0,0.0
B0,1744,42,0,False,False,0.0,0.0,0.0,0.0
B0,1744,43,2,False,False,0.0,0.0,0.0,0.0
B0,1744,44,3,False,False,0.0,0.0,0.0,0.0
B0,1744,45,0,False,False,0.0,0.0,0.0,0.0
B0,1744,46,0,False,False,0.0,0.0,0.0,0.0
B0,1744,47,0,False,False,0.0,0.0,0.0,0.0
B0,1744,48,0,False,False,0.0,0.0,0.0,0.0
B0,1744,49,2,False,False,0.0,0.0,0.0,0.0
B0,1744,50,0,False,False,0.0,0.0,0.0,0.0
B0,1744,51,3,False,False,0.0,0.0,0.0,0.0
B0,1744,52,2,False,False,0.0,0.0,0.0,0.0
B0,1744,53,1,False,False,0.0,0.0,0.0,0.0
B0,1744,1,0,False,True,0.0,0.0,0.0,0.0
B0,1744,2,0,False,False,0.0,0.0,0.0,0.0
B0,1744,3,0,False,False,0.0,0.0,0.0,0.0
B0,1744,4,0,False,False,0.0,0.0,0.0,0.0
B0,1744,5,0,False,False,0.0,0.0,0.0,0.0
B0,1744,6,0,False,False,0.0,0.0,0.0,0.0
B0,1744,7,2,False,False,0.0,0.0,0.0,0.0
B0,1744,8,0,False,False,0.0,0.0,0.0,0.0
B0,1744,9,2,False,False,0.0,0.0,0.0,0.0
B0,1744,10,0,False,False,0.0,0.0,0.0,0.0
B0,1744,11,0,False,False,0.0,0.0,0.0,0.0
B0,1744,12,3,True,False,0.0,0.0,0.0,0.0
B0,1744,13,3,False,False,0.0,0.0,0.0,0.0
B0,1744,14,0,False,False,0.0,0.0,0.0,0.0
B0,1744,15,1,True,False,0.0,0.0,0.0,0.0
B0,1744,16,1,False,False,0.0,0.0,0.0,0.0
B0,1744,17,3,False,False,0.0,0.0,0.0,0.0
B0,1744,18,1,False,False,0.0,0.0,0.0,0.0
B0,1744,19,0,False,False,0.0,0.0,0.0,0.0
B0,1744,20,3,False,False,0.0,0.0,0.0,0.0
B0,1744,21,1,True,False,0.0,0.0,0.0,0.0
B0,1744,22,3,False,False,0.0,0.0,0.0,0.0
B0,1744,23,0,False,False,0.0,0.0,0.0,0.0
B0,1744,24,0,False,False,0.0,0.0,0.0,0.0
B0,1744,25,1,True,False,0.0,0.0,0.0,0.0
B0,1744,26,3,False,False,0.0,0.0,0.0,0.0
B0,1744,27,2,False,False,0.0,0.0,0.0,0.0
B0,1744,28,1,False,False,0.0,0.0,0.0,0.0
B0,1744,29,0,False,False,0.0,0.0,0.0,0.0
B0,1744,30,1,True,False,0.0,0.0,0.0,0.0
B0,1744,31,2,False,False,0.0,0.0,0.0,0.0
B0,1744,32,2,False,False,0.0,0.0,0.0,0.0
B0,1744,33,1,False,False,0.0,0.0,0.0,0.0
B0,1744,34,1,False,False,0.0,0.0,0.0,0.0
B0,1744,35,1,False,False,0.0,0.0,0.0,0.0
B0,1744,36,2,False,False,0.0,0.0,0.0,0.0
B0,1941,1,2,False,True,0.0,0.0,0.0,0.0
B0,1941,2,1,False,False,0.0,0.0,0.0,0.0
B0,1941,3,3,False,False,0.0,0.0,0.0,0.0
B0,1941,4,2,False,False,0.0,0.0,0.0,0.0
B0,1941,5,3,True,False,0.0,0.0,0.0,0.0
B0,1941,6,2,False,False,0.0,0.0,0.0,0.0
B0,1941,7,0,False,False,0.0,0.0,0.0,0.0
B0,1941,8,3,False,False,0.0,0.0,0.0,0.0
B0,1941,9,0,False,False,0.0,0.0,0.0,0.0
B0,1941,10,1,False,False,0.0,0.0,0.0,0.0
B0,1941,12,1,False,True,0.0,0.0,0.0,0.0
B0,1941,13,2,False,False,0.0,0.0,0.0,0.0
B0,1941,14,1,False,False,0.0,0.0,0.0,0.0
B0,1941,15,0,False,False,0.0,0.0,0.0,0.0
B0,1941,16,3,True,False,0.0,0.0,0.0,0.0
B0,1941,17,0,False,False,0.0,0.0,0.0,0.0
B0,1941,18,1,False,False,0.0,0.0,0.0,0.0
B0,1941,19,1,False,False,0.0,0.0,0.0,0.0
B0,1941,20,1,False,False,0.0,0.0,0.0,0.0
B0,1941,21,3,False,False,0.0,0.0,0.0,0.0
B0,1941,22,3,False,False,0.0,0.0,0.0,0.0
B0,1941,23,1,False,False,0.0,0.0,0.0,0.0
B0,1941,24,1,False,False,0.0,0.0,0.0,0.0
B0,1941,25,3,False,False,0.0,0.0,0.0,0.0
B0,1941,26,3,False,False,0.0,0.0,0.0,0.0
B0,1941,27,1,False,False,0.0,0.0,0.0,0.0
B0,1941,28,0,False,False,0.0,0.0,0.0,0.0
B0,1941,29,2,False,False,0.0,0.0,0.0,0.0
B0,1941,30,3,False,False,0.0,0.0,0.0,0.0
B0,1941,31,3,False,False,0.0,0.0,0.0,0.0
B0,1941,32,2,False,False,0.0,0.0,0.0,0.0
B0,1941,33,0,False,False,0.0,0.0,0.0,0.0
B0,1941,34,1,False,False,0.0,0.0,0.0,0.0
B0,1941,35,0,False,False,0.0,0.0,0.0,0.0
B0,1941,36,0,False,False,0.0,0.0,0.0,0.0
B0,1941,37,0,False,False,0.0,0.0,0.0,0.0
B0,1941,38,2,False,False,0.0,0.0,0.0,0.0
B0,1941,39,1,False,False,0.0,0.0,0.0,0.0
B0,1941,40,2,False,False,0.0,0.0,0.0,0.0
B0,1941,41,0,False,False,0.0,0.0,0.0,0.0
B0,1941,42,2,False,False,0.0,0.0,0.0,0.0
B0,1941,43,3,True,False,0.0,0.0,0.0,0.0
B0,1941,44,2,False,False,0.0,0.0,0.0,0.0
B0,1941,45,1,False,False,0.0,0.0,0.0,0.0
B0,1941,46,1,False,False,0.0,0.0,0.0,0.0
B0,1941,47,2,False,False,0.0,0.0,0.0,0.0
B0,1941,48,3,False,False,0.0,0.0,0.0,0.0
B0,1941,49,0,False,False,0.0,0.0,0.0,0.0
B0,1941,50,0,False,False,0.0,0.0,0.0,0.0
B0,1941,51,2,False,False,0.0,0.0,0.0,0.0
B0,1941,52,0,False,False,0.0,0.0,0.0,0.0
B0,1941,53,1,False,False,0.0,0.0,0.0,0.0
B0,1941,54,1,False,False,0.0,0.0,0.0,0.0
B0,1941,55,3,False,False,0.0,0.0,0.0,0.0
B0,1941,56,3,False,False,0.0,0.0,0.0,0.0
B0,1941,57,2,False,False,0.0,0.0,0.0,0.0
B0,1941,58,2,False,False,0.0,0.0,0.0,0.0
B0,1941,59,0,False,False,0.0,0.0,0.0,0.0
B0,1941,60,3,False,False,0.0,0.0,0.0,0.0
B0,1941,61,3,False,False,0.0,0.0,0.0,0.0
B0,1941,62,3,False,False,0.0,0.0,0.0,0.0
B0,1941,63,1,False,False,0.0,0.0,0.0,0.0
B0,1941,1,2,False,True,0.0,0.0,0.0,0.0
B0,1941,2,3,False,False,0.0,0.0,0.0,0.0
B0,1941,3,1,False,False,0.0,0.0,0.0,0.0
B0,1941,4,1,False,False,0.0,0.0,0.0,0.0
B0,1941,5,2,False,False,0.0,0.0,0.0,0.0
B0,1941,6,1,False,False,0.0,0.0,0.0,0.0
B0,1941,7,1,False,False,0.0,0.0,0.0,0.0
B0,1941,8,2,False,False,0.0,0.0,0.0,0.0
B0,1941,9,0,False,False,0.0,0.0,0.0,0.0
B0,1941,10,3,False,False,0.0,0.0,0.0,0.0
B0,1941,11,3,False,False,0.0,0.0,0.0,0.0
B0,1941,12,2,False,False,0.0,0.0,0.0,0.0
B0,1941,13,0,False,False,0.0,0.0,0.0,0.0
B0,1941,14,3,False,False,0.0,0.0,0.0,0.0
B0,1941,15,0,False,False,0.0,0.0,0.0,0.0
B0,1941,16,0,False,False,0.0,0.0,0.0,0.0
B0,1941,17,3,False,False,0.0,0.0,0.0,0.0
B0,1941,18,3,False,False,0.0,0.0,0.0,0.0
B0,1941,19,2,False,False,0.0,0.0,0.0,0.0
B0,1941,20,0,False,False,0.0,0.0,0.0,0.0
B0,1941,21,3,False,False,0.0,0.0,0.0,0.0
B0,1941,22,2,False,False,0.0,0.0,0.0,0.0
B0,1941,23,0,False,False,0.0,0.0,0.0,0.0
B0,1941,24,2,False,False,0.0,0.0,0.0,0.0
B0,1941,25,0,False,False,0.0,0.0,0.0,0.0
B0,1941,26,0,False,False,0.0,0.0,0.0,0.0
B0,1941,27,2,False,False,0.0,0.0,0.0,0.0
B0,1941,28,2,False,False,0.0,0.0,0.0,0.0
B0,1941,29,3,False,False,0.0,0.0,0.0,0.0
B0,1941,30,1,False,False,0.0,0.0,0.0,0.0
B0,1941,31,3,False,False,0.0,0.0,0.0,0.0
B0,1941,32,3,False,False,0.0,0.0,0.0,0.0
B0,1941,33,3,False,False,0.0,0.0,0.0,0.0
B0,1941,34,0,False,False,0.0,0.0,0.0,0.0
B0,1941,35,0,False,False,0.0,0.0,0.0,0.0
B0,1941,36,1,False,False,0.0,0.0,0.0,0.0
B0,1941,37,0,False,False,0.0,0.0,0.0,0.0
B0,1941,38,1,True,False,0.0,0.0,0.0,0.0
B0,1941,39,2,False,False,0.0,0.0,0.0,0.0
B0,1941,40,1,False,False,0.0,0.0,0.0,0.0
B0,1941,41,3,False,False,0.0,0.0,0.0,0.0
B0,1941,42,2,False,False,0.0,0.0,0.0,0.0
B0,1941,43,1,False,False,0.0,0.0,0.0,0.0
B0,1941,44,2,False,False,0.0,0.0,0.0,0.0
B0,1941,45,1,False,False,0.0,0.0,0.0,0.0
B0,1941,46,2,False,False,0.0,0.0,0.0,0.0
B0,1941,47,3,False,False,0.0,0.0,0.0,0.0
B0,1941,48,1,False,False,0.0,0.0,0.0,0.0
B0,1941,49,3,False,False,0.0,0.0,0.0,0.0
B0,1941,50,0,False,False,0.0,0.0,0.0,0.0
B0,1941,51,1,False,False,0.0,0.0,0.0,0.0
B0,1941,52,1,False,False,0.0,0.0,0.0,0.0
B0,1941,54,1,False,True,0.0,0.0,0.0,0.0
B0,1941,55,1,False,False,0.0,0.0,0.0,0.0
B0,1941,56,1,False,False,0.0,0.0,0.0,0.0
B0,1941,57,0,False,False,0.0,0.0,0.0,0.0
B0,1941,58,0,False,False,0.0,0.0,0.0,0.0
B0,1941,59,3,False,False,0.0,0.0,0.0,0.0
B0,1941,60,0,False,False,0.0,0.0,0.0,0.0
B0,1941,61,0,False,False,0.0,0.0,0.0,0.0
B0,1941,62,1,False,False,0.0,0.0,0.0,0.0
B0,1941,1,2,False,True,0.0,0.0,0.0,0.0
B0,1941,2,0,False,False,0.0,0.0,0.0,0.0
B0,1941,3,1,False,False,0.0,0.0,0.0,0.0
B0,1941,4,1,False,False,0.0,0.0,0.0,0.0
B0,1941,5,3,False,False,0.0,0.0,0.0,0.0
B0,1941,6,3,False,False,0.0,0.0,0.0,0.0
B0,1941,7,3,False,False,0.0,0.0,0.0,0.0
B0,1941,8,3,False,False,0.0,0.0,0.0,0.0
B0,1941,9,3,False,False,0.0,0.0,0.0,0.0
B0,1941,10,2,False,False,0.0,0.0,0.0,0.0
B0,1941,11,2,False,False,0.0,0.0,0.0,0.0
B0,1941,12,3,False,False,0.0,0.0,0.0,0.0
B0,1941,13,2,False,False,0.0,0.0,0.0,0.0
B0,1941,14,3,False,False,0.0,0.0,0.0,0.0
B0,1941,15,0,False,False,0.0,0.0,0.0,0.0
B0,1941,16,1,False,False,0.0,0.0,0.0,0.0
B0,1941,17,1,False,False,0.0,0.0,0.0,0.0
B0,1941,18,2,False,False,0.0,0.0,0.0,0.0
B0,1941,19,3,False,False,0.0,0.0,0.0,0.0
B0,1941,20,0,False,False,0.0,0.0,0.0,0.0
B0,1941,21,2,False,False,0.0,0.0,0.0,0.0
B0,1941,22,1,False,False,0.0,0.0,0.0,0.0
B0,1941,23,1,False,False,0.0,0.0,0.0,0.0
B0,1941,24,0,False,False,0.0,0.0,0.0,0.0
B0,1941,25,1,False,False,0.0,0.0,0.0,0.0
B0,1941,26,1,False,False,0.0,0.0,0.0,0.0
B0,1941,27,1,False,False,0.0,0.0,0.0,0.0
B0,1941,28,1,False,False,0.0,0.0,0.0,0.0
B0,1941,29,1,False,False,0.0,0.0,0.0,0.0
B0,1941,30,1,False,False,0.0,0.0,0.0,0.0
B0,1941,31,2,False,False,0.0,0.0,0.0,0.0
B0,1941,32,0,False,False,0.0,0.0,0.0,0.0
B0,1941,33,1,False,False,0.0,0.0,0.0,0.0
B0,1941,34,0,False,False,0.0,0.0,0.0,0.0
B0,1941,35,0,False,False,0.0,0.0,0.0,0.0
B0,1941,36,2,False,False,0.0,0.0,0.0,0.0
B0,1941,38,3,False,True,0.0,0.0,0.0,0.0
B0,1941,39,0,False,False,0.0,0.0,0.0,0.0
B0,1941,40,2,False,False,0.0,0.0,0.0,0.0
B0,1941,41,3,False,False,0.0,0.0,0.0,0.0
B0,1941,42,0,False,False,0.0,0.0,0.0,0.0
B0,1941,43,2,False,False,0.0,0.0,0.0,0.0
B0,1941,44,1,False,False,0.0,0.0,0.0,0.0
B0,1941,45,1,False,False,0.0,0.0,0.0,0.0
B0,1941,46,3,False,False,0.0,0.0,0.0,0.0
B0,1941,47,3,False,False,0.0,0.0,0.0,0.0
B0,1941,48,1,False,False,0.0,0.0,0.0,0.0
B0,1941,49,3,False,False,0.0,0.0,0.0,0.0
B0,1941,50,2,False,False,0.0,0.0,0.0,0.0
B0,1941,51,0,False,False,0.0,0.0,0.0,0.0
B0,1941,54,2,False,True,0.0,0.0,0.0,0.0
B0,1941,55,3,False,False,0.0,0.0,0.0,0.0
B0,1941,56,1,False,False,0.0,0.0,0.0,0.0
B0,1941,57,2,False,False,0.0,0.0,0.0,0.0
B0,1941,58,2,False,False,0.0,0.0,0.0,0.0
