lag,lagged_condition,user_id,n_after_previous_correct,errors_after_previous_correct,n_after_previous_error,errors_after_previous_error,shrunk_risk_after_previous_correct,shrunk_risk_after_previous_error,risk_difference,posterior_risk_difference_sd,raw_stable,log_odds_ratio,odds_ratio
4,all,7643,27519,2519,2247,293,0.09143623887112438,0.1281222622603117,0.03668602338918732,0.007164539044226637,True,0.37855895867442024,1.4601788944722116
4,all,7652,40839,2560,2485,256,0.06266244614154755,0.10164264582364219,0.03898019968209464,0.006102964412277251,True,0.5261763996330342,1.692448673733413
4,all,7735,40681,1432,1467,177,0.035220971052925244,0.11762846720071352,0.08240749614778828,0.008281851670076619,True,1.2951752837093387,3.6516359903489684
4,all,7862,29589,1562,1482,121,0.052779845183251496,0.08026152873522578,0.027481683551974286,0.0070290718126649375,True,0.4486031970683353,1.5661230916539755
4,all,8503,22514,2091,2131,222,0.09274895683901845,0.1025454312613664,0.009796474422347948,0.006755532571891188,True,0.11126617439940567,1.1176923683592517
4,congruent,163,23899,1458,560,43,0.06097251201558524,0.07383193284798101,0.012859420832395767,0.010565000266865724,True,0.20515722879808074,1.2277180824273102
4,congruent,166,37979,1348,442,17,0.03551534831391439,0.03973531809043187,0.004219969776517479,0.008718242048999094,True,0.11666042894097606,1.1237377760682572
4,congruent,182,18708,526,93,3,0.02818654949009038,0.038897639944739056,0.010711090454648676,0.015380039470973161,True,0.3331716285545765,1.395386766133218
4,congruent,221,34522,1013,519,27,0.029379421860862984,0.051619025057824064,0.02223960319696108,0.009192595103128153,True,0.5867751590158039,1.7981802099239788
4,congruent,335,38720,978,289,14,0.025297052093882177,0.048433869697125834,0.023136817603243657,0.011421561224941834,True,0.6735350555350719,1.9611578831725809
4,congruent,522,16898,143,49,0,0.008615609294077772,0.02759744064104945,0.018981831346971678,0.015290781626224015,True,1.1834799120795432,3.2657188667576227
4,congruent,569,11676,1151,993,115,0.09830034488669448,0.11166731264332252,0.013366967756628045,0.010060698682043272,True,0.14243165961466486,1.153074276724253
4,congruent,677,14722,740,273,20,0.05025668117438372,0.06847660135434894,0.018219920179965217,0.013833934777078035,True,0.3287190523827679,1.3891875118357657
4,congruent,878,10717,778,478,47,0.07244898835413881,0.09234714072946097,0.019898152375322165,0.012661133324088393,True,0.2643578397485582,1.3025942329054867
4,congruent,899,13778,202,18,1,0.01481950632936411,0.0499464125825219,0.03512690625315779,0.02378632697654324,False,1.2513128500204442,3.4949282635358956
4,congruent,984,14866,422,112,9,0.028474053072471257,0.06861631515269093,0.04014226208021967,0.018995704882880757,True,0.9217337455668471,2.513644634511204
4,congruent,1018,15960,1505,485,62,0.09411197837823254,0.11844336037244843,0.02433138199421589,0.013957481130270871,True,0.25717599064017094,1.2932727106247095
4,congruent,1054,13485,417,237,24,0.03100708659847082,0.08988264479084608,0.05887555819237526,0.016497710383036775,True,1.1269728399612888,3.0862996220030254
4,congruent,1127,13513,585,207,29,0.04331607874437519,0.11817593697683182,0.07485985823245664,0.01961479008567604,True,1.0851311007012958,2.9598278288088116
4,congruent,1182,16223,349,87,2,0.021619981393535447,0.03385495106087863,0.012234969667343183,0.014664473573370095,True,0.4610514863112929,1.5857404931074688
4,congruent,1354,14813,1025,776,68,0.06910505952569165,0.08459535108442408,0.015490291558732425,0.009812801373265507,True,0.2190315831941878,1.2448705930563388
4,congruent,1369,14066,464,245,17,0.033058238792834246,0.06498444559424398,0.03192620680140973,0.01405776574613317,True,0.7094522272911048,2.032877398843985
4,congruent,1478,11592,806,339,32,0.06941280500705775,0.08699166001879031,0.017578855011732564,0.014199917634224315,True,0.2448116556406621,1.2773807030966642
4,congruent,1488,12374,407,174,29,0.032972584171751904,0.13449141827497982,0.10151883410322791,0.02208002141685274,True,1.5167335154297827,4.557314458194783
4,congruent,1744,12926,516,201,18,0.03996195832757942,0.07949179408360128,0.03952983575602186,0.016642807639372044,True,0.7297728326384432,2.0746092706256833
4,congruent,1941,34358,1627,284,23,0.04735629133661632,0.0749138427354422,0.02755755139882588,0.014117417652596269,True,0.4879931047848256,1.6290436173275786
4,congruent,2046,16756,466,61,2,0.02789050002630439,0.04083951430238053,0.01294901427607614,0.017606518751362783,True,0.3947740151428385,1.4840487804718248
4,congruent,2090,12225,725,257,25,0.05924697484692465,0.08740565325600662,0.02815867840908197,0.015857774153506206,True,0.4192344132034638,1.520796807861459
4,congruent,2143,12587,338,96,5,0.02696380999022194,0.05059339223012424,0.0236295822399023,0.017278088935272426,True,0.6539094929700866,1.9230442802067067
4,congruent,2317,16348,809,279,16,0.049481847547773794,0.055655262272918796,0.006173414725145002,0.012457759475851827,True,0.12408671908846092,1.1321140426402476
4,congruent,2410,14110,519,153,34,0.03683568807108837,0.17037869806612493,0.13354300999503657,0.025453139059947266,True,1.6808111238119579,5.369909866870092
4,congruent,2553,14225,622,152,6,0.0437470753302286,0.042146296278819405,-0.001600779051409193,0.013714573721352923,True,-0.03895056299546651,0.961798256395822
4,congruent,2683,16060,838,162,13,0.05216406183408146,0.07112345995721042,0.01895939812312896,0.01711118976993104,True,0.33022904424694177,1.3912867582000452
4,congruent,2718,12017,505,89,6,0.04205808214592448,0.059385178120380536,0.017327095974456058,0.019069726256037856,True,0.36324651775847583,1.4379903056976122
4,congruent,2918,84076,5891,2665,194,0.07005080819214517,0.07221428508175029,0.002163476889605123,0.005030596331648249,True,0.03274622728493215,1.03328828559262
4,congruent,3288,12841,818,255,20,0.06362507453526281,0.07232811075459063,0.008703036219327817,0.014615875402097602,True,0.13754306939393945,1.1474511249323682
4,congruent,3403,11655,241,77,7,0.020831593562380596,0.07144378479841038,0.05061219123602978,0.021577132522429942,True,1.2855128817895687,3.6165223300844307
4,congruent,3471,11456,816,258,35,0.07110016717209923,0.11809243633124988,0.046992269159150654,0.018087220445888157,True,0.5592916515160407,1.7494328531875156
4,congruent,3497,14185,807,96,4,0.05685230739945804,0.04438317170445424,-0.012469135695003804,0.01629517952060357,True,-0.26073056012391405,0.7704884919734911
4,congruent,3605,12284,194,66,2,0.015964563740473715,0.039281050175140074,0.02331648643466636,0.016944393731097532,True,0.9243507175746175,2.520231387071601
4,congruent,3875,40707,2520,673,54,0.06188426506571323,0.07743207109376371,0.015547806028050483,0.009903879355197195,True,0.24084741918777874,1.27232688782706
4,congruent,3988,18783,872,188,8,0.04643175083195511,0.04405414557231953,-0.0023776052596355818,0.012966627752108462,True,-0.05505432564210011,0.946433730936727
4,congruent,4193,25004,1118,466,58,0.04472239348220488,0.11514864438693986,0.07042625090473498,0.013900239417447757,True,1.022331819233112,2.7796688981738815
4,congruent,4275,14661,511,149,5,0.03491416041088344,0.03806470949802447,0.003150549087141033,0.013136752477761374,True,0.08966497115732164,1.093807765161822
4,congruent,4344,13693,643,140,9,0.046965084053833456,0.05924546783509686,0.012280383781263407,0.01654632348745369,True,0.24525414553957203,1.2779460562271472
4,congruent,4398,14489,464,124,4,0.032097430004408074,0.037808752381880265,0.00571132237747219,0.013913272007414783,True,0.16968285392950522,1.1849289961480767
4,congruent,4431,21826,1554,269,29,0.07113174479028733,0.09624072021914255,0.02510897542885522,0.016206046800545194,True,0.3297227108705387,1.3905824815926437
4,congruent,4484,24783,317,83,2,0.012884194875373749,0.03476979596020471,0.02188560108483096,0.015023810119438059,True,1.0151684576704785,2.759828272460995
4,congruent,4790,12854,778,374,23,0.0604648417502207,0.05955652202258303,-0.00090831972763767,0.011475372732927789,True,-0.01610256506548291,0.9840263881483924
4,congruent,4969,18705,924,351,16,0.04939507543741571,0.046023196741668826,-0.0033718786957468855,0.010381864487529558,True,-0.07424599661118814,0.9284432718483658
4,congruent,5058,29001,2789,1135,132,0.09606221719513934,0.11261999423017176,0.016557777035032417,0.009284229833039772,True,0.17751041751717134,1.1942404988585609
4,congruent,5119,14564,296,114,5,0.020448854061982352,0.04550649552412957,0.025057641462147215,0.015577066302073462,True,0.825841844121328,2.283802562050305
4,congruent,5256,12136,794,123,10,0.06533441270616135,0.06992050711097653,0.00458609440481518,0.018682665163161017,True,0.07275883855911403,1.075471143467522
4,congruent,5295,18877,534,152,3,0.028357411536629157,0.028322996235020954,-3.4415301608203136e-05,0.011299661484932272,True,-0.0012497824677271119,0.9987509981851319
4,congruent,5336,12876,100,25,0,0.007970527509738527,0.034954724461482886,0.02698419695174436,0.019266571073343258,True,1.5058807588591279,4.508122451031685
4,congruent,5356,14995,1016,519,63,0.06767231814517954,0.11326023484342085,0.045587916698241304,0.013261262362210473,True,0.5651437191498916,1.7597006672331648
4,congruent,5383,13963,988,307,37,0.07065476454735548,0.10791427457851052,0.037259510031155046,0.01620976646541052,True,0.46444967002411364,1.5911382967938636
4,congruent,5402,18133,815,175,18,0.04495799957929885,0.0881025125510376,0.04314451297173875,0.01832178445315219,True,0.7190000799591587,2.0523799684140984
4,congruent,5573,69881,4130,970,81,0.059090517324235724,0.08129929686947923,0.022208779545243508,0.008537415582770234,True,0.3429534573872135,1.409103177056671
4,congruent,5675,80283,2714,854,62,0.033817219513863746,0.0708868675692459,0.03706964805538216,0.008484913276466841,True,0.7792375858022171,2.17980971392791
4,congruent,5886,12566,1150,277,30,0.09129479246267073,0.09691340297796094,0.005618610515290209,0.016177539002873245,True,0.06592636800426233,1.068148064396624
4,congruent,6003,11913,317,80,6,0.026727845205086406,0.06307052240018386,0.036342677195097456,0.02017044080830493,True,0.8966033245400626,2.451262810294515
4,congruent,6181,13033,392,119,4,0.030168426040093108,0.03883602523964461,0.008667599199551505,0.014282098006225324,True,0.26152981691310684,1.298915670650206
4,congruent,6194,19506,208,107,3,0.010788744897708253,0.035732010840207704,0.024943265942499453,0.014130812211707342,True,1.223082158127129,3.3976436869960964
4,congruent,6474,17340,2005,659,157,0.11537741594244058,0.22118963000621233,0.10581221406377175,0.015603276512831159,True,0.7782052620079072,2.1775606055969154
4,congruent,6519,15885,852,299,24,0.053614135485906884,0.07457400980465996,0.020959874318753076,0.013865209821784874,True,0.3523755124587358,1.4224425683483468
4,congruent,6591,17914,738,272,22,0.04122285829386631,0.07461406104604616,0.033391202752179855,0.0143688426448401,True,0.6287838398142096,1.8753284920065307
4,congruent,6609,14846,92,17,0,0.006380969488827782,0.038363907186067754,0.03198293769723997,0.02108969746567786,False,1.8265148241422455,6.212198283096728
4,congruent,6786,14115,889,111,8,0.06291574256689542,0.06332511030960852,0.00040936774271310705,0.01841802410937071,True,0.006922474271016998,1.0069464899800935
4,congruent,6858,16876,613,155,7,0.036370101528265884,0.046116579642690905,0.009746478114425021,0.014180807826598243,True,0.2475913150380098,1.2809363257926594
4,congruent,6946,14342,913,242,29,0.06359028339124188,0.10470420196124006,0.04111391856999817,0.01756311313220576,True,0.543577516456339,1.722156899343754
4,congruent,7097,12748,918,418,57,0.07189143887495639,0.1245211118115779,0.05262967293662152,0.015180062891298144,True,0.6076957590495344,1.8361954835449428
4,congruent,7109,13661,152,51,0,0.011303111875042514,0.027121724721972718,0.015818612846930202,0.015042895572511324,True,0.8913858116010456,2.4385066215925444
4,congruent,7332,16637,971,197,17,0.05832507147667615,0.07688886252260248,0.01856379104592633,0.016526859644611848,True,0.29623948427582913,1.3447921748515226
4,congruent,7522,17396,708,225,15,0.040727666318344256,0.06256978691421576,0.021842120595871505,0.01427526011293838,True,0.4524075964082517,1.5720925973018194
4,congruent,7643,14488,1361,486,70,0.09373630611262282,0.13274681010776787,0.03901050399514505,0.014641974430376245,True,0.3919573970026664,1.4798746629629513
4,congruent,7652,21182,1320,601,69,0.062274450301331385,0.10832447438201244,0.046050024080681054,0.012147260394657359,True,0.6039348905974644,1.829302763310378
4,congruent,7735,20737,739,366,63,0.03567666124610521,0.1534639837027201,0.11778732245661488,0.017388516983147088,True,1.5892430812852718,4.900038593378569
4,congruent,7862,15244,837,282,27,0.05487918410927195,0.08687214299967606,0.03199295889040411,0.01520914174042593,True,0.4937401560250243,1.6384327685930635
4,congruent,8503,11977,1169,403,41,0.09733801471974278,0.0943257440025669,-0.0030122707171758856,0.013763583341264995,True,-0.03476699678462225,0.9658304316379762
4,incongruent,163,21711,1333,2109,128,0.061358429353103816,0.06032144492906858,-0.0010369844240352352,0.0053603206349668205,True,-0.01814904333522227,0.982014658710592
4,incongruent,166,36224,1203,1951,94,0.033235354970858895,0.048170359613263915,0.01493500464240502,0.004862368946209259,True,0.3866986775392274,1.4721128437713935
4,incongruent,182,17701,467,852,24,0.026458546011626217,0.029519547277286656,0.003061001265660439,0.0057213533584064705,True,0.11262260210432551,1.119209465937256
4,incongruent,221,33356,945,1306,65,0.02836739861379948,0.04968260543965809,0.021315206825858614,0.0059408803928503295,True,0.5825960535989028,1.7906811059553984
4,incongruent,335,37473,928,1312,52,0.024803100824181776,0.04000948336467209,0.015206382540490313,0.005344420437133516,True,0.493863824116203,1.6386354029755255
4,incongruent,522,16409,150,205,5,0.009288809346048858,0.029889848663910083,0.020601039317861225,0.010414106004682658,True,1.189721970179174,3.2861674278188593
4,incongruent,569,11657,1148,1005,126,0.09821056007005075,0.12081786843108815,0.0226073083610374,0.01034139957614574,True,0.2325594226597989,1.2618254251542091
4,incongruent,677,13797,632,1080,75,0.04581634262006789,0.06825913084453586,0.02244278822446797,0.007665544771629631,True,0.4224717844036219,1.5257281696659066
4,incongruent,878,10153,706,739,89,0.06940294400260794,0.11475305378564772,0.045350109783039785,0.011526840704062086,True,0.5528129081948192,1.7381353630601744
4,incongruent,899,13342,208,347,11,0.015740910098965683,0.034174544963204635,0.018433634864238952,0.009028472317112235,True,0.7941240411486032,2.212502086938635
4,incongruent,984,14130,403,599,13,0.02860636614749445,0.02418283325360148,-0.0044235328938929674,0.006128959903913871,True,-0.1725297372716903,0.8415332635363892
4,incongruent,1018,13722,1308,2417,272,0.0951053303172551,0.1108995863872883,0.015794256070033194,0.006781529630944286,True,0.17124851666972596,1.1867856483935064
4,incongruent,1054,12922,346,478,37,0.026877914320159197,0.07397714078534966,0.047099226465190464,0.011334253528116395,True,1.0620618442473435,2.8923283761793415
4,incongruent,1127,12692,589,868,96,0.046414320658383,0.106369310545522,0.059954989887138994,0.010270721433068366,True,0.8942457420354946,2.445490562927175
4,incongruent,1182,15763,292,443,11,0.01864069464794126,0.027687593457393994,0.009046898809452735,0.007367560801116511,True,0.40489884630596196,1.499150847740631
4,incongruent,1354,14479,1002,1150,98,0.06911156664933053,0.08328440876113649,0.014172842111805958,0.008205284327029603,True,0.20188141713332408,1.2237028893106523
4,incongruent,1369,13766,442,611,35,0.03217955446660621,0.0564053229068502,0.02422576844024399,0.009007304939338876,True,0.5865821088684346,1.7978331044749134
4,incongruent,1478,10609,697,1144,106,0.06559403226267278,0.09032789541968148,0.024733863157008693,0.008589385958310871,True,0.3467884007046056,1.4145173828196813
4,incongruent,1488,11754,394,591,51,0.03359663342879245,0.08260522323990498,0.04900858981111253,0.010885273977658079,True,0.9516904696735717,2.590084419737684
4,incongruent,1744,12443,462,722,53,0.037183138060472305,0.07136429571531608,0.03418115765484377,0.009338332117900357,True,0.6880889984542722,1.9899091779111522
4,incongruent,1941,31437,1341,2640,220,0.042667101967686076,0.08250972691051076,0.03984262494282468,0.005412537425355492,True,0.7019972192323185,2.017778632095769
4,incongruent,2046,15854,366,744,28,0.023183312354294328,0.03842954140530342,0.015246229051009093,0.006868082507555763,True,0.5211249109075173,1.6839208455874897
4,incongruent,2090,11742,627,1020,64,0.0533686081639406,0.06188233913144514,0.008513730967504539,0.007605666132201195,True,0.15704651555354188,1.1700500381603132
4,incongruent,2143,11973,336,527,19,0.028166337936844806,0.03730907872240709,0.009142740785562282,0.00794188893120922,True,0.2905613736626167,1.3371779338397962
4,incongruent,2317,14892,689,1234,61,0.04627312766813827,0.04935651838823834,0.003083390720100068,0.006253490974849973,True,0.06774667411343671,1.0700941915799718
4,incongruent,2410,13219,455,845,81,0.03448363511761672,0.09254001037277204,0.05805637525515532,0.009742461112680921,True,1.0491698032529744,2.8552796899129858
4,incongruent,2553,13452,518,972,61,0.038550697045169224,0.06185368698608459,0.023302989940915363,0.007665989968064699,True,0.49733344310592464,1.644330718060134
4,incongruent,2683,14724,678,1151,96,0.0460549515845168,0.08156800130993844,0.03551304972542164,0.008040022744933152,True,0.6095399628771441,1.8395849267353392
4,incongruent,2718,11369,409,740,56,0.03604024102875271,0.07350126123443934,0.03746102020568663,0.009368321618741649,True,0.7523033106919956,2.121881745296602
4,incongruent,2918,77583,5454,8884,646,0.07028077039401273,0.07254065829290234,0.0022598878988896037,0.002891464345958461,True,0.03408266349779332,1.0346701326453602
4,incongruent,3288,11875,810,1456,117,0.06810354726033968,0.07901442235401877,0.010910875093679093,0.00729380865045569,True,0.16037842607786956,1.17395504214573
4,incongruent,3403,11273,213,282,11,0.01905502278757375,0.04061795235966457,0.021562929572090817,0.010693730272618576,True,0.7791064077143024,2.1795237894115447
4,incongruent,3471,10349,750,1233,129,0.07232243704748499,0.10187398984463784,0.029551552797152852,0.008775026863657179,True,0.37497607937241195,1.4549566107266956
4,incongruent,3497,12718,696,1429,93,0.05469186715820204,0.06435603157053146,0.009664164412329423,0.006662043103815398,True,0.17299155515086495,1.1888560653315252
4,incongruent,3605,12050,174,278,13,0.014612945968048423,0.046964220286705015,0.032351274318656593,0.011496026045849025,True,1.2008602603408263,3.322974316527145
4,incongruent,3875,37507,2246,4074,287,0.05986207245590825,0.07010409797361392,0.010242025517705665,0.004153645372447835,True,0.16889207711082133,1.1839923521531248
4,incongruent,3988,17049,763,1290,55,0.04476474068884327,0.042877875318579985,-0.0018868653702632868,0.005728364369308818,True,-0.045038165624077475,0.9559609962888405
4,incongruent,4193,24008,1022,1389,129,0.04258292927951113,0.0909269430617705,0.048344013782259374,0.0076545571912535575,True,0.8104165542308199,2.2488445573115032
4,incongruent,4275,13989,411,654,27,0.02946273636393557,0.041859843448164055,0.012397107084228486,0.0076101684250620225,True,0.36405641608234607,1.4391554033775817
4,incongruent,4344,12912,575,963,57,0.04454829964621806,0.05849679996661009,0.013948500320392035,0.007544565159439691,True,0.2871045318043044,1.3325635014626949
4,incongruent,4398,13796,403,730,36,0.02929578823504702,0.04919970324918336,0.01990391501413634,0.007809373868173281,True,0.5391615845238853,1.7145687384313324
4,incongruent,4431,18705,1312,2633,218,0.07006716986222995,0.0819820691194442,0.011914899257214243,0.005601756999735506,True,0.1699416375614886,1.1852356760575011
4,incongruent,4484,24904,313,317,10,0.012656951963013021,0.03424100065173024,0.021584048688717217,0.00934624489249324,True,1.0173203744115185,2.765773587740369
4,incongruent,4790,12033,716,1102,72,0.05944262202802234,0.0643941706026566,0.004951548574634264,0.007503555400917606,True,0.08528998828661116,1.0890328276764547
4,incongruent,4969,17503,800,1225,82,0.04571413428533937,0.06600901963947454,0.020294885354135178,0.007093795175427627,True,0.3888803546462807,1.4753280246296068
4,incongruent,5058,26187,2505,3949,460,0.09554388911905286,0.1154117935672597,0.01986790444820684,0.0053603933483716585,True,0.21113237962979614,1.235075843122794
4,incongruent,5119,14114,318,387,10,0.02264291782661522,0.028911626577269492,0.006268708750654273,0.007990497945535868,True,0.25083129036071705,1.285093258421326
4,incongruent,5256,11071,659,1388,112,0.05945913061141497,0.0792715179867945,0.019812387375379534,0.007436270344830798,True,0.3088796179477056,1.3618984125089058
4,incongruent,5295,18142,479,782,36,0.02647677099485302,0.04617112245032568,0.019694351455472662,0.007313504213975398,True,0.5765241692568508,1.7798412398964982
4,incongruent,5336,12622,113,133,2,0.009145071437414743,0.025558079284893932,0.01641300784747919,0.011282618956389861,True,1.0444416044542932,2.841811225792764
4,incongruent,5356,14250,948,1281,156,0.06644447198082236,0.11832801605073796,0.051883544069915605,0.009050653560896913,True,0.6342743323202154,1.885653287206357
4,incongruent,5383,12535,871,1388,133,0.06937771626831506,0.0937468192496312,0.024369102981316143,0.007977852548945256,True,0.3275667802744313,1.3875877116921789
4,incongruent,5402,16940,697,1416,122,0.04116998960330381,0.08453299777554306,0.04336300817223925,0.007390474719655739,True,0.7657118631110027,2.1505247091059863
4,incongruent,5573,64231,3583,6630,507,0.055775298289858485,0.07620233021358591,0.020427031923727426,0.003366856156787848,True,0.33393204778098085,1.3964482485931422
4,incongruent,5675,75472,2549,4136,259,0.03378581406088817,0.062400262993531797,0.02861444893264363,0.0037898709399793325,True,0.643590873841438,1.9033031445013158
4,incongruent,5886,10882,900,1737,200,0.08250559988990482,0.11279525212685752,0.030289652236952708,0.007904969665720452,True,0.34627876755452824,1.4137966815322682
4,incongruent,6003,11447,278,390,31,0.024414343543361142,0.07510357205902496,0.05068922851566382,0.012456194778012599,True,1.1770535144581276,3.244799349363981
4,incongruent,6181,12458,336,491,22,0.027075294895210617,0.04515223953341579,0.01807694463820517,0.008934268483926124,True,0.5301729763563183,1.6992262091571162
4,incongruent,6194,19388,220,212,5,0.011465005300901065,0.029128315564749336,0.01766331026384827,0.010155781947199833,True,0.950441097972373,2.5868504621881354
4,incongruent,6474,14606,1681,3674,732,0.11480209704435416,0.19669592721710186,0.08189383017274769,0.007014313023401747,True,0.6355271949052661,1.8880172321981756
4,incongruent,6519,15113,826,1197,81,0.05462682773422114,0.06668237114924358,0.012055543415022442,0.007264090146949443,True,0.2122496645645544,1.2364565459311918
4,incongruent,6591,17217,690,844,47,0.040104922671978314,0.05514539017263444,0.015040467500656123,0.007721876622892409,True,0.3342669888658736,1.3969160548239123
4,incongruent,6609,14751,74,82,0,0.005198071596128754,0.020745973217323594,0.01554790162119484,0.01182109882820286,True,1.399817021885133,4.054458021881247
4,incongruent,6786,12827,781,1507,126,0.060823763030899355,0.08218070611436334,0.02135694308346399,0.007242324552976535,True,0.3239426275459212,1.382567983525861
4,incongruent,6858,16067,585,974,50,0.03645456542227966,0.05112425416796927,0.014669688745689614,0.006994540667352857,True,0.3535341077555083,1.424091558689732
4,incongruent,6946,13062,847,1430,135,0.064763375402505,0.09244896609847496,0.027685590695969958,0.007796373740123691,True,0.385966296686461,1.471035091222343
4,incongruent,7097,11606,858,1385,180,0.07378709273153457,0.1264053156510189,0.05261822291948433,0.00905973583476484,True,0.5967973234235409,1.8162924780820793
4,incongruent,7109,13552,115,152,10,0.008667286838635707,0.060549935777887365,0.05188264893925166,0.016257000000937726,True,1.9976681510123528,7.371846009409953
4,incongruent,7332,14944,849,1656,133,0.05677465723180976,0.07912910795245455,0.022354450720644792,0.006777861988141383,True,0.3559761194175759,1.4275734565711857
4,incongruent,7522,16393,610,1065,48,0.037251600747737264,0.04522549577547885,0.007973895027741588,0.0063587911351168066,True,0.20228299528827565,1.224194400342592
4,incongruent,7643,13031,1158,1761,223,0.08866850083689858,0.12392229653466268,0.0352537956977641,0.00810352565873904,True,0.3742019487064576,1.453830720046177
4,incongruent,7652,19657,1240,1884,187,0.06303341097824959,0.09760021037880529,0.034566799400555695,0.006943589428397398,True,0.4748047067318675,1.6077001938003532
4,incongruent,7735,19944,693,1101,114,0.03478840999338865,0.1005398224271887,0.06575141243380006,0.008906109220887,True,1.1318221678167548,3.1013024481411673
4,incongruent,7862,14345,725,1200,94,0.050528574463500106,0.07681896446788142,0.02629039000438131,0.007710168630139769,True,0.4469926177626715,1.5636027563571768
4,incongruent,8503,10537,922,1728,181,0.08726650898735118,0.1027520452146568,0.015485536227305627,0.007679099278695089,True,0.18046368269246837,1.1977726208139547
5,all,163,44737,2764,2596,159,0.061764336827682724,0.06094126534006999,-0.0008230714876127365,0.004775173920707647,True,-0.014292456830644173,0.9858091954672035
5,all,166,72932,2579,2330,57,0.035373099984456605,0.025100754775925292,-0.010272345208531312,0.003268998812748118,True,-0.3536464603516638,0.7021231518534738
5,all,182,35878,980,932,35,0.027352178394490338,0.03824880938006069,0.010896630985570355,0.006135933514406907,True,0.3465825439685557,1.4142262248576103
5,all,221,66652,1988,1769,51,0.02984430824872347,0.02951050308411816,-0.00033380516460530807,0.004006607398672668,True,-0.011591921122559246,0.9884750063395243
5,all,335,74803,1889,1540,62,0.02527270048466013,0.04058393540767011,0.015311234923009977,0.00495924082445707,True,0.4894804334879619,1.631468343393641
5,all,522,32582,294,246,2,0.009100214427042884,0.016413428413188498,0.007313213986145614,0.007228058064016018,True,0.5972095755482112,1.8170414028775037
5,all,569,22467,2299,1861,186,0.10217558984162288,0.09824251248426961,-0.003933077357353265,0.00707652104230031,True,-0.043624871484134964,0.9573130055312369
5,all,677,27908,1363,1314,67,0.04883810684747572,0.05087099933477321,0.0020328924872974885,0.006056625313670551,True,0.04292167743593733,1.043856134159861
5,all,878,20213,1501,1140,80,0.07417805415529471,0.06902541409521251,-0.005152640060082203,0.00753198725602755,True,-0.07754362954060667,0.9253866493214769
5,all,899,26645,410,354,11,0.015466241001318203,0.03371824542563188,0.018252004424313677,0.008854089804152806,True,0.7980921743261726,2.2212990320570363
5,all,984,28051,797,681,23,0.02845784752951175,0.035026422800355124,0.006568575270843376,0.006805321204596173,True,0.2144626925598887,1.2391958888856829
5,all,1018,29042,2811,2826,272,0.09668509210460534,0.09519576779328932,-0.0014893243113160148,0.005726943514278763,True,-0.017171113733747134,0.9829754696405801
5,all,1054,25918,747,685,60,0.028869699315263675,0.08426159877321385,0.05539189945795017,0.010198491865360551,True,1.1298635680054026,3.0952341823432947
5,all,1127,25741,1211,1018,76,0.04704897879516931,0.07311278264804971,0.0260638038528804,0.008020683564555747,True,0.46854566954161214,1.5976689641644743
5,all,1182,31166,620,508,17,0.01995162992728323,0.03513063199685747,0.015179002069574236,0.007734238438929559,True,0.5813718211667918,1.788490237409713
5,all,1354,28659,1986,1859,162,0.06925135528122664,0.08586193356960536,0.016610578288378725,0.006560980456737714,True,0.2330055060714855,1.2623884301090642
5,all,1369,27283,909,825,36,0.033352619975468005,0.043979552589317114,0.010626932613849109,0.006959847576546988,True,0.2876429568472276,1.333281180213936
5,all,1478,21816,1492,1445,124,0.06833210034856536,0.0842358704212505,0.015903770072685133,0.007348987990700146,True,0.22645878768930627,1.2541509223113627
5,all,1488,23598,801,729,62,0.03398251708187509,0.08210741820285107,0.048124901120975984,0.009815720102995841,True,0.9332837410077879,2.5428455290576784
5,all,1744,24757,975,899,54,0.03940599571460175,0.05929718556874178,0.019891189854140026,0.007707800289128424,True,0.4295684405103408,1.536594248607536
5,all,1941,64599,2954,2848,222,0.045730919319366674,0.07730408636664098,0.0315731670472743,0.005016370186415172,True,0.5586181382914659,1.7482549837252435
5,all,2046,32007,822,789,29,0.0257270252372847,0.037626724686849675,0.011899699449564975,0.006572710772135522,True,0.3924616862837449,1.4806211360962036
5,all,2090,23450,1374,1243,47,0.0585652348906995,0.03832887696941035,-0.020236357921289153,0.005525624876433435,True,-0.44520514613851336,0.6406928268902281
5,all,2143,24177,675,602,15,0.027972947212504998,0.027165060490689202,-0.0008078867218157954,0.006384617276138079,True,-0.03013705620471585,0.9703125370810003
5,all,2317,30709,1474,1491,77,0.047999845026559636,0.05151155082889111,0.003511705802331476,0.0057351363754268815,True,0.07430387444453679,1.0771340692871465
5,all,2410,26678,967,958,106,0.036276087161808156,0.10677086590214897,0.07049477874034082,0.00972449790810903,True,1.1554880488324035,3.1755728740250073
5,all,2553,27229,1140,1095,55,0.04188242726700445,0.05012940226085773,0.008246974993853275,0.006521603029555214,True,0.18838610074417517,1.2072995646331752
5,all,2683,30275,1526,1255,84,0.050400477016632785,0.06603908425397016,0.015638607237337378,0.006950941625614282,True,0.2868518624757468,1.3322268460705569
5,all,2718,22927,898,807,60,0.03919342982675529,0.07245442035419102,0.033260990527435724,0.008873474525800376,True,0.6496797263220784,1.9149274299404107
5,all,2918,158539,11116,11311,879,0.07010653630389463,0.07754809538486532,0.007441559080970689,0.0025883224417643296,True,0.10891708300973812,1.1150698882690955
5,all,3288,24360,1590,1675,147,0.06522704174513688,0.08632125313656773,0.021094211391430848,0.006916140952020387,True,0.3030263497336514,1.3539501401978344
